date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:05:23	27633/27633	---MCZ	200	added ('OK')	text/html	date:Tue,%2017%20Feb%202026%2022:05:22%20GMT	https://camcui.vn/anhquann/	C:/Users/thanh/Downloads/mauthiep/T12/camcui.vn/anhquann/index.html	(from )
05:05:23	107/107	---M-Z	200	added ('OK')	text/plain	date:Tue,%2017%20Feb%202026%2022:05:22%20GMT	https://camcui.vn/robots.txt		(from )
05:05:23	134/134	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2017%20Feb%202026%2022:05:23%20GMT	https://static.ladipage.net/6322a62f2dad980013bb5005/untitled-1-20250409032644-v_4bn.png	C:/Users/thanh/Downloads/mauthiep/T12/static.ladipage.net/6322a62f2dad980013bb5005/untitled-1-20250409032644-v_4bn.0.delayed	(from https://camcui.vn/anhquann/)
05:05:23	176730/176730	---MCZ	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:31:24%20GMT	https://w.ladicdn.com:443/6322a62f2dad980013bb5005/untitled-1-20250409032644-v_4bn.png	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com_443/6322a62f2dad980013bb5005/untitled-1-20250409032644-v_4bn.png	(from https://camcui.vn/anhquann/)
05:05:23	587779/587779	---MCZ	200	added ('OK')	text/javascript	date:Thu,%2012%20Feb%202026%2004:24:14%20GMT	https://w.ladicdn.com/v5/source/ladipagev3.min.js?v=1757663158643	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/v5/source/ladipagev3.min1b9c.js	(from https://camcui.vn/anhquann/)
05:05:24	591615/591615	---MCZ	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2022:20:33%20GMT	https://w.ladicdn.com/s750x950/6322a62f2dad980013bb5005/icon-thiep-huyenpsd_0000_clear-white-plaster-texture-pattern-copy-14-20250703084107-2wpug.png	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/s750x950/6322a62f2dad980013bb5005/icon-thiep-huyenpsd_0000_clear-white-plaster-texture-pattern-copy-14-20250703084107-2wpug.png	(from https://camcui.vn/anhquann/)
05:05:24	96947/96947	---MCZ	200	added ('OK')	image/png	date:Thu,%2020%20Nov%202025%2013:49:21%20GMT	https://w.ladicdn.com/s700x700/6322a62f2dad980013bb5005/fdf-20250420031550-qdinw.png	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/s700x700/6322a62f2dad980013bb5005/fdf-20250420031550-qdinw.png	(from https://camcui.vn/anhquann/)
05:05:24	577851/577851	---MCZ	200	added ('OK')	image/png	date:Mon,%2024%20Nov%202025%2003:50:31%20GMT	https://w.ladicdn.com/s650x750/6322a62f2dad980013bb5005/untitled-1_0001_layer-1-20250801095835-raafo.png	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/s650x750/6322a62f2dad980013bb5005/untitled-1_0001_layer-1-20250801095835-raafo.png	(from https://camcui.vn/anhquann/)
05:05:24	216284/216284	---MCZ	200	added ('OK')	image/png	date:Thu,%2020%20Nov%202025%2013:45:50%20GMT	https://w.ladicdn.com/s600x600/6322a62f2dad980013bb5005/thiep-minh-ha_0035_untitled-1-copy-20250714051635-brlvd.png	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/s600x600/6322a62f2dad980013bb5005/thiep-minh-ha_0035_untitled-1-copy-20250714051635-brlvd.png	(from https://camcui.vn/anhquann/)
05:05:25	64762/64762	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2018%20Nov%202025%2017:37:01%20GMT	https://w.ladicdn.com/s600x600/6322a62f2dad980013bb5005/mieg0462-20250508125043-czpjc-20250912091128-dwp_s.jpg	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/s600x600/6322a62f2dad980013bb5005/mieg0462-20250508125043-czpjc-20250912091128-dwp_s.jpg	(from https://camcui.vn/anhquann/)
05:05:25	122541/122541	---MCZ	200	added ('OK')	image/png	date:Mon,%2024%20Nov%202025%2018:19:14%20GMT	https://w.ladicdn.com/s800x800/6322a62f2dad980013bb5005/fdf-20250420031730-_ffdk.png	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/s800x800/6322a62f2dad980013bb5005/fdf-20250420031730-_ffdk.png	(from https://camcui.vn/anhquann/)
05:05:25	463862/463862	---MCZ	200	added ('OK')	image/png	date:Mon,%2024%20Nov%202025%2003:50:31%20GMT	https://w.ladicdn.com/s650x550/6322a62f2dad980013bb5005/untitled-1_0000_layer-2-20250801095842-1l7ga.png	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/s650x550/6322a62f2dad980013bb5005/untitled-1_0000_layer-2-20250801095842-1l7ga.png	(from https://camcui.vn/anhquann/)
05:05:25	59675/59675	---MCZ	200	added ('OK')	image/png	date:Fri,%2013%20Feb%202026%2002:00:21%20GMT	https://w.ladicdn.com/s400x400/6322a62f2dad980013bb5005/thiep-minh-ha_0030_8f45942e450af5362b36d2122130e2f8-20250714051635-aj5es.png	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/s400x400/6322a62f2dad980013bb5005/thiep-minh-ha_0030_8f45942e450af5362b36d2122130e2f8-20250714051635-aj5es.png	(from https://camcui.vn/anhquann/)
05:05:26	11809/11809	---MCZ	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2004:51:55%20GMT	https://w.ladicdn.com/s400x400/6322a62f2dad980013bb5005/fff-20250420034256-byv87.png	C:/Users/thanh/Downloads/mauthiep/T12/w.ladicdn.com/s400x400/6322a62f2dad980013bb5005/fff-20250420034256-byv87.png	(from https://camcui.vn/anhquann/)
